id_proposicao,id_votacao,id_deputado,partido,uf,voto
15318,164831708,178957,DEM,RR,-1
15318,164831708,141417,PL,RR,-1
15318,164831708,178958,PHS,RR,-1
15318,164831708,178959,PP,RR,-1
15318,164831708,160531,PRB,RR,0
15318,164831708,64960,PSB,RR,0
15318,164831708,178960,PL,RR,-1
15318,164831708,178961,PSDB,RR,-1
15318,164831708,178831,PP,AP,0
15318,164831708,73926,PSB,AP,-1
15318,164831708,178851,PODEMOS,AP,0
15318,164831708,178852,PSD,AP,-1
15318,164831708,105112,MDB,AP,-1
15318,164831708,160641,PCdoB,AP,2
15318,164831708,160591,PL,AP,0
15318,164831708,178995,PDT,AP,0
15318,164831708,160602,CIDADANIA,PA,0
15318,164831708,141335,PT,PA,2
15318,164831708,178906,PP,PA,-1
15318,164831708,74075,MDB,PA,0
15318,164831708,178908,PSD,PA,0
15318,164831708,73930,SOLIDARIEDADE,PA,-1
15318,164831708,73931,PT,PA,0
15318,164831708,74079,MDB,PA,0
15318,164831708,134812,PSOL,PA,0
15318,164831708,178907,PODEMOS,PA,0
15318,164831708,141484,PL,PA,-1
15318,164831708,74351,PTB,PA,0
15318,164831708,74352,PSDB,PA,-1
15318,164831708,178909,DEM,PA,-1
15318,164831708,178910,PSD,PA,-1
15318,164831708,67312,PSC,PA,-1
15318,164831708,178911,MDB,PA,-1
15318,164831708,178846,PL,AM,-1
15318,164831708,74090,PSD,AM,0
15318,164831708,74356,PRB,AM,0
15318,164831708,74095,DEM,AM,0
15318,164831708,178848,PP,AM,-1
15318,164831708,178849,PDT,AM,0
15318,164831708,178953,PSD,RO,1
15318,164831708,141483,PRB,RO,-1
15318,164831708,178954,MDB,RO,-1
15318,164831708,74359,PTB,RO,-1
15318,164831708,74177,MDB,RO,0
15318,164831708,178955,PL,RO,-1
15318,164831708,167722,DEM,RO,-1
15318,164831708,178956,PSDB,RO,0
15318,164831708,178837,PT,AC,0
15318,164831708,178836,DEM,AC,-1
15318,164831708,141434,MDB,AC,0
15318,164831708,178838,PSB,AC,-1
15318,164831708,178839,MDB,AC,-1
15318,164831708,178825,PT,AC,2
15318,164831708,178840,PSDB,AC,-1
15318,164831708,178993,PODEMOS,TO,-1
15318,164831708,178994,MDB,TO,0
15318,164831708,114941,MDB,TO,-1
15318,164831708,141480,PP,TO,-1
15318,164831708,160639,DEM,TO,-1
15318,164831708,137070,PL,TO,0
15318,164831708,160576,PRB,TO,-1
15318,164831708,81232,PSD,TO,0
15318,164831708,141408,PRB,MA,-1
15318,164831708,74449,PTB,MA,-1
15318,164831708,141558,AVANTE,MA,0
15318,164831708,167493,PDT,MA,0
15318,164831708,178881,PODEMOS,MA,-1
15318,164831708,178882,PP,MA,-1
15318,164831708,178883,CIDADANIA,MA,-1
15318,164831708,178884,MDB,MA,-1
15318,164831708,112437,MDB,MA,0
15318,164831708,73714,SPART,MA,0
15318,164831708,178885,PEN,MA,0
15318,164831708,178886,DEM,MA,-1
15318,164831708,178887,PCdoB,MA,0
15318,164831708,178888,PSD,MA,0
15318,164831708,178889,PT,MA,2
15318,164831708,133439,PDT,CE,-1
15318,164831708,74212,MDB,CE,-1
15318,164831708,141440,PCdoB,CE,0
15318,164831708,62881,DEM,CE,-1
15318,164831708,143632,PSD,CE,0
15318,164831708,160669,SOLIDARIEDADE,CE,-1
15318,164831708,129618,PL,CE,0
15318,164831708,141464,PT,CE,0
15318,164831708,141470,PT,CE,2
15318,164831708,74216,PSDB,CE,-1
15318,164831708,178864,PP,CE,-1
15318,164831708,178865,PL,CE,0
15318,164831708,74299,PDT,CE,0
15318,164831708,178866,PT,CE,2
15318,164831708,178867,PP,CE,0
15318,164831708,178997,MDB,CE,0
15318,164831708,178868,PSB,CE,0
15318,164831708,122466,PRB,CE,-1
15318,164831708,178869,MDB,CE,0
15318,164831708,159237,PT,PI,2
15318,164831708,74459,PSB,PI,-1
15318,164831708,67138,PP,PI,0
15318,164831708,74317,PSD,PI,0
15318,164831708,74460,MDB,PI,0
15318,164831708,74319,PTB,PI,0
15318,164831708,97707,DEM,PI,0
15318,164831708,178926,PSB,PI,1
15318,164831708,141428,PSD,RN,0
15318,164831708,141429,DEM,RN,-1
15318,164831708,141535,PSDB,RN,-1
15318,164831708,178950,PODEMOS,RN,0
15318,164831708,178948,PP,RN,0
15318,164831708,178951,PSB,RN,0
15318,164831708,178952,MDB,RN,0
15318,164831708,178949,PL,RN,1
15318,164831708,160527,PP,PB,-1
15318,164831708,74040,SOLIDARIEDADE,PB,-1
15318,164831708,74467,PDT,PB,0
15318,164831708,141422,DEM,PB,-1
15318,164831708,160674,MDB,PB,0
15318,164831708,74041,PT,PB,2
15318,164831708,74043,PL,PB,-1
15318,164831708,160636,PTB,PB,-1
15318,164831708,178912,PSDB,PB,-1
15318,164831708,141536,PSD,PB,-1
15318,164831708,178913,MDB,PB,-1
15318,164831708,74471,PSD,PE,-1
15318,164831708,141394,PSDB,PE,-1
15318,164831708,160528,PSB,PE,-1
15318,164831708,141421,PP,PE,0
15318,164831708,74419,PSB,PE,-1
15318,164831708,131943,MDB,PE,-1
15318,164831708,160572,PTB,PE,-1
15318,164831708,160628,PCdoB,PE,2
15318,164831708,160642,PHS,PE,0
15318,164831708,4930,AVANTE,PE,0
15318,164831708,74439,PDT,PE,0
15318,164831708,178914,AVANTE,PE,-1
15318,164831708,178915,PSDB,PE,-1
15318,164831708,178916,PSDB,PE,0
15318,164831708,178917,PROS,PE,0
15318,164831708,178919,PSB,PE,-1
15318,164831708,178920,PODEMOS,PE,0
15318,164831708,178922,PSB,PE,0
15318,164831708,178923,PTB,PE,-1
15318,164831708,160541,PP,AL,0
15318,164831708,74558,PHS,AL,-1
15318,164831708,171617,PT,AL,0
15318,164831708,178841,PHS,AL,-1
15318,164831708,178842,PSB,AL,-1
15318,164831708,178844,PSDB,AL,0
15318,164831708,178845,PDT,AL,-1
15318,164831708,160543,PSC,SE,0
15318,164831708,171623,MDB,SE,-1
15318,164831708,151208,SOLIDARIEDADE,SE,-1
15318,164831708,141384,PSB,SE,-1
15318,164831708,178968,PL,SE,0
15318,164831708,178969,PSD,SE,0
15318,164831708,178970,PT,SE,2
15318,164831708,178971,PRB,SE,-1
15318,164831708,160508,PT,BA,0
15318,164831708,74057,PCdoB,BA,2
15318,164831708,160553,PSD,BA,0
15318,164831708,160530,PSDB,BA,-1
15318,164831708,160600,CIDADANIA,BA,0
15318,164831708,178834,PSB,BA,-1
15318,164831708,74537,DEM,BA,0
15318,164831708,74060,PCdoB,BA,2
15318,164831708,160666,PDT,BA,-1
15318,164831708,141458,PL,BA,0
15318,164831708,74140,PL,BA,-1
15318,164831708,160619,PSD,BA,-1
15318,164831708,74554,PL,BA,0
15318,164831708,74570,PSDB,BA,-1
15318,164831708,94931,MDB,BA,0
15318,164831708,150418,PRB,BA,0
15318,164831708,74571,PT,BA,2
15318,164831708,74574,PSD,BA,-1
15318,164831708,141529,PP,BA,-1
15318,164831708,73808,PSD,BA,0
15318,164831708,160610,PT,BA,0
15318,164831708,160569,PT,BA,0
15318,164831708,69871,PODEMOS,BA,1
15318,164831708,74535,PTB,BA,-1
15318,164831708,93083,PP,BA,0
15318,164831708,178853,PT,BA,0
15318,164831708,178854,DEM,BA,0
15318,164831708,99654,PEN,BA,-1
15318,164831708,178855,PSC,BA,1
15318,164831708,178856,PSDB,BA,1
15318,164831708,178857,PT,BA,2
15318,164831708,74553,DEM,BA,0
15318,164831708,178858,PP,BA,0
15318,164831708,178860,DEM,BA,0
15318,164831708,178861,PP,BA,0
15318,164831708,178863,PV,BA,0
15318,164831708,141372,PL,MG,-1
15318,164831708,141513,PL,MG,0
15318,164831708,74650,PSDB,MG,0
15318,164831708,74651,DEM,MG,0
15318,164831708,160599,PP,MG,-1
15318,164831708,160758,PSDB,MG,-1
15318,164831708,74655,PSDB,MG,-1
15318,164831708,160640,PROS,MG,-1
15318,164831708,141427,MDB,MG,0
15318,164831708,141441,PSB,MG,-1
15318,164831708,74665,PSD,MG,-1
15318,164831708,141503,PCdoB,MG,2
15318,164831708,73586,PSB,MG,0
15318,164831708,74156,PT,MG,2
15318,164831708,141482,MDB,MG,0
15318,164831708,74585,PL,MG,-1
15318,164831708,160510,AVANTE,MG,0
15318,164831708,141487,PP,MG,-1
15318,164831708,141500,PSD,MG,-1
15318,164831708,159238,PSDB,MG,-1
15318,164831708,171619,PT,MG,0
15318,164831708,74158,PDT,MG,0
15318,164831708,74749,MDB,MG,0
15318,164831708,160556,PT,MG,2
15318,164831708,141516,PSDB,MG,0
15318,164831708,74161,PT,MG,2
15318,164831708,160654,PP,MG,-1
15318,164831708,141531,PSDB,MG,-1
15318,164831708,74762,MDB,MG,-1
15318,164831708,160518,PROS,MG,1
15318,164831708,160611,PP,MG,-1
15318,164831708,177282,PDT,MG,0
15318,164831708,92776,PSD,MG,-1
15318,164831708,160632,SOLIDARIEDADE,MG,-1
15318,164831708,178890,PT,MG,2
15318,164831708,178999,PL,MG,0
15318,164831708,178891,PSDB,MG,-1
15318,164831708,178892,PSL,MG,0
15318,164831708,178893,PL,MG,-1
15318,164831708,160588,PSD,MG,-1
15318,164831708,129037,PT,MG,0
15318,164831708,178894,SOLIDARIEDADE,MG,-1
15318,164831708,179000,PL,MG,0
15318,164831708,146788,PHS,MG,0
15318,164831708,178895,DEM,MG,-1
15318,164831708,178896,MDB,MG,-1
15318,164831708,74160,PT,MG,2
15318,164831708,178998,PSD,MG,-1
15318,164831708,178897,MDB,MG,-1
15318,164831708,178898,PSB,MG,-1
15318,164831708,74163,SOLIDARIEDADE,ES,-1
15318,164831708,141562,MDB,ES,0
15318,164831708,160517,PSB,ES,-1
15318,164831708,160643,PHS,ES,-1
15318,164831708,178871,PV,ES,-1
15318,164831708,178872,PT,ES,0
15318,164831708,178873,PT,ES,0
15318,164831708,74235,PP,ES,0
15318,164831708,178874,PDT,ES,1
15318,164831708,160511,PSB,RJ,0
15318,164831708,178833,MDB,RJ,-1
15318,164831708,178936,PL,RJ,0
15318,164831708,178937,PL,RJ,0
15318,164831708,74833,PSC,RJ,-1
15318,164831708,160512,SOLIDARIEDADE,RJ,-1
15318,164831708,73701,PT,RJ,2
15318,164831708,178938,AVANTE,RJ,1
15318,164831708,72912,PT,RJ,2
15318,164831708,74171,PSOL,RJ,0
15318,164831708,141439,PT,RJ,-1
15318,164831708,93472,PTB,RJ,0
15318,164831708,74172,PTB,RJ,0
15318,164831708,178941,PODEMOS,RJ,0
15318,164831708,141430,PROS,RJ,0
15318,164831708,160677,DEM,RJ,0
15318,164831708,152605,PSOL,RJ,0
15318,164831708,141450,PSB,RJ,0
15318,164831708,141389,PSD,RJ,-1
15318,164831708,74847,PSC,RJ,0
15318,164831708,74848,PCdoB,RJ,2
15318,164831708,160672,PSOL,RJ,0
15318,164831708,74253,PP,RJ,0
15318,164831708,178802,PODEMOS,RJ,1
15318,164831708,74688,PT,RJ,2
15318,164831708,76287,PHS,RJ,0
15318,164831708,178942,MDB,RJ,0
15318,164831708,178943,DEM,RJ,0
15318,164831708,74862,REDE,RJ,1
15318,164831708,141515,PSDB,RJ,0
15318,164831708,74017,PL,RJ,-1
15318,164831708,122158,MDB,RJ,-1
15318,164831708,178944,PRB,RJ,0
15318,164831708,74693,DEM,RJ,0
15318,164831708,178945,PRB,RJ,-1
15318,164831708,160612,DEM,RJ,0
15318,164831708,73424,PP,RJ,-1
15318,164831708,178946,MDB,RJ,0
15318,164831708,178947,DEM,RJ,0
15318,164831708,178972,CIDADANIA,SP,-1
15318,164831708,160545,DEM,SP,0
15318,164831708,141383,PRB,SP,-1
15318,164831708,73433,PT,SP,2
15318,164831708,73434,PTB,SP,-1
15318,164831708,73437,PRB,SP,0
15318,164831708,160589,PSDB,SP,0
15318,164831708,74262,PSDB,SP,0
15318,164831708,141398,PT,SP,0
15318,164831708,160532,DEM,SP,-1
15318,164831708,160667,PP,SP,-1
15318,164831708,73531,PSOL,SP,0
15318,164831708,74273,PSD,SP,-1
15318,164831708,73535,DEM,SP,-1
15318,164831708,74275,PT,SP,0
15318,164831708,160659,PSB,SP,-1
15318,164831708,74784,PSOL,SP,0
15318,164831708,160565,PSDB,SP,0
15318,164831708,74787,PL,SP,0
15318,164831708,160561,DEM,SP,0
15318,164831708,73553,PTB,SP,0
15318,164831708,160601,PODEMOS,SP,-1
15318,164831708,160558,PL,SP,-1
15318,164831708,141518,SOLIDARIEDADE,SP,0
15318,164831708,141488,PT,SP,0
15318,164831708,160655,PP,SP,0
15318,164831708,141472,PSDB,SP,0
15318,164831708,160653,PV,SP,-1
15318,164831708,88950,DEM,SP,0
15318,164831708,73560,PSDB,SP,-1
15318,164831708,160976,PL,SP,1
15318,164831708,141553,PSDB,SP,0
15318,164831708,160622,PT,SP,2
15318,164831708,74283,PT,SP,2
15318,164831708,178973,PT,SP,2
15318,164831708,178974,PT,SP,2
15318,164831708,178975,MDB,SP,-1
15318,164831708,178829,PL,SP,-1
15318,164831708,73441,PRB,SP,0
15318,164831708,178830,PODEMOS,SP,0
15318,164831708,92346,PSC,SP,-1
15318,164831708,178977,PSDB,SP,-1
15318,164831708,178828,PV,SP,0
15318,164831708,66828,PP,SP,-1
15318,164831708,178978,PSC,SP,-1
15318,164831708,74270,PSC,SP,-1
15318,164831708,178980,PSD,SP,-1
15318,164831708,178981,PSD,SP,-1
15318,164831708,178988,PSDB,SP,-1
15318,164831708,178982,PSB,SP,0
15318,164831708,178826,SOLIDARIEDADE,SP,1
15318,164831708,118594,PRB,SP,-1
15318,164831708,178983,PL,SP,-1
15318,164831708,178984,PSDB,SP,-1
15318,164831708,178985,PL,SP,-1
15318,164831708,178986,PT,SP,2
15318,164831708,178987,PCdoB,SP,2
15318,164831708,178989,PODEMOS,SP,-1
15318,164831708,152610,PRB,SP,-1
15318,164831708,178992,PSDB,SP,0
15318,164831708,178991,PRB,SP,0
15318,164831708,113247,PT,SP,2
15318,164831708,141555,PRB,SP,-1
15318,164831708,141401,MDB,MT,0
15318,164831708,166401,PSDB,MT,-1
15318,164831708,148134,PSC,MT,-1
15318,164831708,160630,PT,MT,2
15318,164831708,141552,PSB,MT,0
15318,164831708,178903,PRB,MT,-1
15318,164831708,178904,PP,MT,-1
15318,164831708,178905,DEM,MT,0
15318,164831708,73655,SOLIDARIEDADE,DF,-1
15318,164831708,160575,PT,DF,0
15318,164831708,4931,PSDB,DF,0
15318,164831708,160637,PROS,DF,-1
15318,164831708,73579,DEM,DF,-1
15318,164831708,141478,PL,DF,-1
15318,164831708,160426,PSD,DF,0
15318,164831708,178870,PP,DF,-1
15318,164831708,164359,PL,GO,-1
15318,164831708,160598,PDT,GO,-1
15318,164831708,160596,PSD,GO,-1
15318,164831708,74366,PRB,GO,-1
15318,164831708,73666,PTB,GO,0
15318,164831708,166402,PL,GO,-1
15318,164831708,74812,MDB,GO,-1
15318,164831708,73674,PP,GO,-1
15318,164831708,74371,PT,GO,2
15318,164831708,178876,PSDB,GO,0
15318,164831708,144523,MDB,GO,-1
15318,164831708,178877,PSDB,GO,0
15318,164831708,178878,PSDB,GO,-1
15318,164831708,178879,SOLIDARIEDADE,GO,-1
15318,164831708,178880,CIDADANIA,GO,0
15318,164831708,160617,PSD,GO,-1
15318,164831708,74374,PSDB,MS,-1
15318,164831708,160633,DEM,MS,0
15318,164831708,74376,PT,MS,0
15318,164831708,141411,PDT,MS,-1
15318,164831708,178901,DEM,MS,0
15318,164831708,178902,PT,MS,2
15318,164831708,73458,PTB,PR,0
15318,164831708,141454,PSL,PR,0
15318,164831708,74378,PDT,PR,0
15318,164831708,73768,PP,PR,-1
15318,164831708,160578,PSD,PR,-1
15318,164831708,160646,SOLIDARIEDADE,PR,-1
15318,164831708,74383,PL,PR,0
15318,164831708,73772,MDB,PR,0
15318,164831708,160573,MDB,PR,-1
15318,164831708,160663,PSB,PR,-1
15318,164831708,73778,PSDB,PR,0
15318,164831708,162332,PL,PR,-1
15318,164831708,73781,PP,PR,-1
15318,164831708,73463,MDB,PR,-1
15318,164831708,73466,CIDADANIA,PR,-1
15318,164831708,160621,PSD,PR,-1
15318,164831708,74385,PSC,PR,-1
15318,164831708,160592,PT,PR,0
15318,164831708,178927,PSB,PR,-1
15318,164831708,178928,PL,PR,-1
15318,164831708,178929,SPART,PR,0
15318,164831708,132504,PT,PR,2
15318,164831708,178930,PSD,PR,-1
15318,164831708,178832,PV,PR,-1
15318,164831708,178931,PSB,PR,-1
15318,164831708,178933,MDB,PR,-1
15318,164831708,178934,PROS,PR,-1
15318,164831708,164360,CIDADANIA,SC,-1
15318,164831708,141405,MDB,SC,0
15318,164831708,141413,PT,SC,0
15318,164831708,160649,PP,SC,-1
15318,164831708,74388,PP,SC,0
15318,164831708,160509,PL,SC,-1
15318,164831708,160536,PSDB,SC,0
15318,164831708,141507,MDB,SC,-1
15318,164831708,160604,PT,SC,0
15318,164831708,160651,MDB,SC,-1
15318,164831708,160515,MDB,SC,-1
15318,164831708,74010,MDB,SC,0
15318,164831708,73720,PSD,SC,-1
15318,164831708,178966,PSDB,SC,-1
15318,164831708,178967,DEM,SC,-1
15318,164831708,160571,PSD,SC,0
15318,164831708,136811,PP,RS,-1
15318,164831708,160559,MDB,RS,-1
15318,164831708,178835,PDT,RS,-1
15318,164831708,160538,PT,RS,0
15318,164831708,160552,PSD,RS,-1
15318,164831708,73891,MDB,RS,-1
15318,164831708,160673,PL,RS,-1
15318,164831708,73482,PT,RS,0
15318,164831708,160570,PP,RS,-1
15318,164831708,74395,PP,RS,0
15318,164831708,160607,PSB,RS,-1
15318,164831708,73483,PP,RS,0
15318,164831708,133373,PT,RS,0
15318,164831708,160535,PT,RS,0
15318,164831708,74398,PT,RS,0
15318,164831708,74399,DEM,RS,0
15318,164831708,74400,PT,RS,0
15318,164831708,141445,PT,RS,0
15318,164831708,163321,PTB,RS,-1
15318,164831708,141527,PP,RS,-1
15318,164831708,141542,PTB,RS,-1
15318,164831708,178962,PRB,RS,-1
15318,164831708,178963,PP,RS,-1
15318,164831708,178964,PSB,RS,0
15318,164831708,178965,REDE,RS,1
15318,164831708,73486,PDT,RS,-1
15318,164831708,141560,PSD,SP,-1
15318,164831708,73584,PV,SP,0
15318,164831708,133374,PODEMOS,MG,-1
15318,164831708,74277,PSDB,SP,-1
15318,164831708,160660,DEM,SP,-1
15318,164831708,160676,PSD,BA,-1
15318,164831708,74372,PP,GO,-1
15318,164831708,101309,PCdoB,BA,2
15318,164831708,160665,SOLIDARIEDADE,PE,-1
15318,164831708,92699,PP,PE,-1
15318,164831708,74474,PDT,PE,-1
15318,164831708,180545,DEM,PR,0
15318,164831708,160631,PEN,RJ,-1
15318,164831708,73568,MDB,RJ,0
15318,164831708,181316,PSDB,MS,0
15318,164831708,131966,MDB,RS,-1
15318,164831708,124411,MDB,RS,-1
15318,164831708,185500,PDT,MA,0
15318,164831708,186775,PP,MG,-1
15318,164831708,187008,PODEMOS,PI,-1
15318,164831708,73805,CIDADANIA,SP,-1
15318,164831708,160582,MDB,MA,-1
15318,164831708,151965,PP,PI,-1
15318,164831708,189593,PT,RJ,0
15318,164831708,74308,PDT,CE,0
15318,164831708,74103,PDT,CE,-1
15318,164831708,191945,DEM,RJ,0
15318,164831708,74856,DEM,RJ,-1
15318,164831708,73786,PSD,PR,-1
15318,164831708,160566,PSDB,PR,0
15318,164831708,193982,PRB,BA,-1
15318,164831708,194258,PSB,PE,-1
15318,164831708,167614,PSB,PE,-1
15318,164831708,194260,PRP,AL,0
15318,164831708,194261,PODEMOS,RS,-1
15318,164831708,194262,MDB,RS,-1
15318,164831708,195143,PROS,PB,0
15318,164831708,195278,PCdoB,AC,0
15318,164831708,146949,AVANTE,AL,0
15318,164831708,195997,CIDADANIA,SP,-1
15318,164831708,81366,PSB,MA,0
15318,164831708,171620,PP,MG,-1
15318,164831708,195866,PROS,CE,-1
15318,164831708,195826,PL,RJ,-1
15318,164831708,196357,PRB,RJ,-1
15318,164831708,66179,DEM,ES,-1
15318,164831708,73992,PSDB,RS,0
15318,164831708,74478,PSL,PE,-1
15318,164831708,73934,PSDB,AM,0
15318,164831708,160587,PSD,MS,-1
15318,164831708,200153,MDB,AM,0
15318,164831708,160544,PSD,SP,-1
15318,164901305,178957,DEM,RR,0
15318,164901305,141417,PL,RR,0
15318,164901305,178958,PHS,RR,-1
15318,164901305,178959,PP,RR,0
15318,164901305,160531,PRB,RR,0
15318,164901305,64960,PSB,RR,0
15318,164901305,178960,PL,RR,-1
15318,164901305,178961,PSDB,RR,0
15318,164901305,178831,PP,AP,-1
15318,164901305,73926,PSB,AP,0
15318,164901305,178851,PODEMOS,AP,-1
15318,164901305,178852,PSD,AP,0
15318,164901305,105112,MDB,AP,-1
15318,164901305,160641,PCdoB,AP,2
15318,164901305,160591,PL,AP,0
15318,164901305,178995,PDT,AP,0
15318,164901305,160602,CIDADANIA,PA,0
15318,164901305,141335,PT,PA,2
15318,164901305,178906,PP,PA,-1
15318,164901305,74075,MDB,PA,0
15318,164901305,178908,PSD,PA,0
15318,164901305,73930,SOLIDARIEDADE,PA,0
15318,164901305,73931,PT,PA,1
15318,164901305,74079,MDB,PA,0
15318,164901305,134812,PSOL,PA,2
15318,164901305,178907,PODEMOS,PA,-1
15318,164901305,141484,PL,PA,-1
15318,164901305,74351,PTB,PA,-1
15318,164901305,74352,PSDB,PA,-1
15318,164901305,178909,DEM,PA,-1
15318,164901305,178910,PSD,PA,-1
15318,164901305,67312,PSC,PA,0
15318,164901305,178911,MDB,PA,-1
15318,164901305,178846,PL,AM,-1
15318,164901305,74090,PSD,AM,0
15318,164901305,74356,PRB,AM,0
15318,164901305,74095,DEM,AM,0
15318,164901305,178848,PP,AM,-1
15318,164901305,178849,PDT,AM,0
15318,164901305,178953,PSD,RO,1
15318,164901305,141483,PRB,RO,0
15318,164901305,178954,MDB,RO,-1
15318,164901305,74359,PTB,RO,0
15318,164901305,74177,MDB,RO,0
15318,164901305,178955,PL,RO,-1
15318,164901305,167722,DEM,RO,-1
15318,164901305,178956,PSDB,RO,0
15318,164901305,178837,PT,AC,0
15318,164901305,178836,DEM,AC,0
15318,164901305,141434,MDB,AC,-1
15318,164901305,178838,PSB,AC,0
15318,164901305,178839,MDB,AC,0
15318,164901305,178825,PT,AC,2
15318,164901305,178840,PSDB,AC,0
15318,164901305,178993,PODEMOS,TO,-1
15318,164901305,178994,MDB,TO,0
15318,164901305,114941,MDB,TO,-1
15318,164901305,141480,PP,TO,-1
15318,164901305,160639,DEM,TO,-1
15318,164901305,137070,PL,TO,-1
15318,164901305,160576,PRB,TO,0
15318,164901305,81232,PSD,TO,0
15318,164901305,141408,PRB,MA,0
15318,164901305,74449,PTB,MA,-1
15318,164901305,141558,AVANTE,MA,0
15318,164901305,167493,PDT,MA,0
15318,164901305,178881,PODEMOS,MA,0
15318,164901305,178882,PP,MA,0
15318,164901305,178883,CIDADANIA,MA,-1
15318,164901305,178884,MDB,MA,-1
15318,164901305,112437,MDB,MA,-1
15318,164901305,73714,SPART,MA,-1
15318,164901305,178885,PEN,MA,0
15318,164901305,178886,DEM,MA,-1
15318,164901305,178887,PCdoB,MA,0
15318,164901305,178888,PSD,MA,0
15318,164901305,178889,PT,MA,2
15318,164901305,133439,PDT,CE,2
15318,164901305,74212,MDB,CE,0
15318,164901305,141440,PCdoB,CE,0
15318,164901305,62881,DEM,CE,-1
15318,164901305,143632,PSD,CE,0
15318,164901305,160669,SOLIDARIEDADE,CE,0
15318,164901305,129618,PL,CE,0
15318,164901305,141464,PT,CE,0
15318,164901305,141470,PT,CE,2
15318,164901305,74216,PSDB,CE,0
15318,164901305,178864,PP,CE,0
15318,164901305,178865,PL,CE,-1
15318,164901305,74299,PDT,CE,2
15318,164901305,178866,PT,CE,2
15318,164901305,178867,PP,CE,-1
15318,164901305,178997,MDB,CE,-1
15318,164901305,178868,PSB,CE,0
15318,164901305,122466,PRB,CE,-1
15318,164901305,178869,MDB,CE,-1
15318,164901305,159237,PT,PI,0
15318,164901305,74459,PSB,PI,0
15318,164901305,67138,PP,PI,0
15318,164901305,74317,PSD,PI,-1
15318,164901305,74460,MDB,PI,0
15318,164901305,74319,PTB,PI,0
15318,164901305,97707,DEM,PI,0
15318,164901305,178926,PSB,PI,0
15318,164901305,141428,PSD,RN,0
15318,164901305,141429,DEM,RN,-1
15318,164901305,141535,PSDB,RN,0
15318,164901305,178950,PODEMOS,RN,-1
15318,164901305,178948,PP,RN,-1
15318,164901305,178951,PSB,RN,2
15318,164901305,178952,MDB,RN,-1
15318,164901305,178949,PL,RN,1
15318,164901305,160527,PP,PB,0
15318,164901305,74040,SOLIDARIEDADE,PB,-1
15318,164901305,74467,PDT,PB,2
15318,164901305,141422,DEM,PB,-1
15318,164901305,160674,MDB,PB,-1
15318,164901305,74041,PT,PB,2
15318,164901305,74043,PL,PB,0
15318,164901305,160636,PTB,PB,-1
15318,164901305,178912,PSDB,PB,-1
15318,164901305,141536,PSD,PB,0
15318,164901305,178913,MDB,PB,-1
15318,164901305,74471,PSD,PE,-1
15318,164901305,141394,PSDB,PE,-1
15318,164901305,160528,PSB,PE,0
15318,164901305,141421,PP,PE,0
15318,164901305,74419,PSB,PE,0
15318,164901305,131943,MDB,PE,-1
15318,164901305,160572,PTB,PE,0
15318,164901305,160628,PCdoB,PE,2
15318,164901305,160642,PHS,PE,-1
15318,164901305,4930,AVANTE,PE,0
15318,164901305,74439,PDT,PE,0
15318,164901305,178914,AVANTE,PE,0
15318,164901305,178915,PSDB,PE,-1
15318,164901305,178916,PSDB,PE,-1
15318,164901305,178917,PROS,PE,0
15318,164901305,178919,PP,PE,-1
15318,164901305,178920,PODEMOS,PE,0
15318,164901305,178922,PSB,PE,2
15318,164901305,178923,PTB,PE,-1
15318,164901305,160541,PP,AL,-1
15318,164901305,74558,PHS,AL,0
15318,164901305,171617,PT,AL,2
15318,164901305,178841,PHS,AL,-1
15318,164901305,178842,PSB,AL,0
15318,164901305,178844,PSDB,AL,-1
15318,164901305,178845,PDT,AL,2
15318,164901305,160543,PSC,SE,0
15318,164901305,171623,MDB,SE,-1
15318,164901305,151208,SOLIDARIEDADE,SE,0
15318,164901305,141384,PSB,SE,0
15318,164901305,178968,PL,SE,-1
15318,164901305,178969,PSD,SE,-1
15318,164901305,178970,PT,SE,2
15318,164901305,178971,PRB,SE,0
15318,164901305,160508,PT,BA,2
15318,164901305,74057,PCdoB,BA,2
15318,164901305,160553,PSD,BA,0
15318,164901305,160530,PSDB,BA,0
15318,164901305,160600,CIDADANIA,BA,-1
15318,164901305,178834,PSB,BA,2
15318,164901305,74537,DEM,BA,0
15318,164901305,74060,PCdoB,BA,2
15318,164901305,160666,PDT,BA,-1
15318,164901305,141458,PL,BA,0
15318,164901305,74140,PL,BA,-1
15318,164901305,160619,PSD,BA,-1
15318,164901305,74554,PL,BA,-1
15318,164901305,74570,PSDB,BA,-1
15318,164901305,94931,MDB,BA,0
15318,164901305,150418,PRB,BA,0
15318,164901305,74571,PT,BA,0
15318,164901305,74574,PSD,BA,-1
15318,164901305,141529,PP,BA,-1
15318,164901305,73808,PSD,BA,-1
15318,164901305,160610,PT,BA,0
15318,164901305,160569,PT,BA,0
15318,164901305,69871,PODEMOS,BA,1
15318,164901305,74535,PTB,BA,-1
15318,164901305,93083,PP,BA,-1
15318,164901305,178853,PT,BA,2
15318,164901305,178854,DEM,BA,-1
15318,164901305,99654,PEN,BA,-1
15318,164901305,178855,PSC,BA,1
15318,164901305,178856,PSDB,BA,-1
15318,164901305,178857,PT,BA,2
15318,164901305,74553,DEM,BA,-1
15318,164901305,178858,PP,BA,-1
15318,164901305,178860,DEM,BA,0
15318,164901305,178861,PP,BA,-1
15318,164901305,178863,PV,BA,0
